SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,19805 13th Avenue Ct E,Spanaway,WA,98387,445000,3,2.0,Bethel,1244,9251,1996,3,358,17,Active,November-23-2025 11:00 AM,November-23-2025 02:00 PM,https://www.redfin.com/WA/Spanaway/19805-13th-Avenue-Ct-E-98387/home/2866330,NWMLS as Distributed by MLS Grid,2454959,N,Y,47.0769745,-122.4125005
MLS Listing,,Single Family Residential,249 S Elsa St,Buckley,WA,98321,495950,3,2.5,In Town - Buckley,2116,8968,1994,3,234,,Active,,,https://www.redfin.com/WA/Buckley/249-S-Elsa-St-98321/home/2975108,NWMLS as Distributed by MLS Grid,2454642,N,Y,47.1606975,-122.0200836
MLS Listing,,Single Family Residential,3717 N Verde St,Tacoma,WA,98407,624500,3,2.0,Tacoma,1698,3500,1928,3,368,,Active,November-23-2025 01:00 PM,November-23-2025 03:00 PM,https://www.redfin.com/WA/Tacoma/3717-N-Verde-St-98407/home/2840567,NWMLS as Distributed by MLS Grid,2455613,N,Y,47.282694,-122.4970085
MLS Listing,,Single Family Residential,1515 S Washington St,Tacoma,WA,98405,649000,4,3.0,Central Tacoma,2156,5195,2018,3,301,,Active,November-23-2025 11:00 AM,November-23-2025 01:00 PM,https://www.redfin.com/WA/Tacoma/1515-S-Washington-St-98405/home/144549042,NWMLS as Distributed by MLS Grid,2456057,N,Y,47.2464284,-122.4845242
MLS Listing,,Single Family Residential,9001 38th Street Ct E,Edgewood,WA,98371,1200000,4,2.5,Edgewood,2663,24829,2021,3,451,35,Active,November-23-2025 11:00 AM,November-23-2025 02:00 PM,https://www.redfin.com/WA/Edgewood/9001-38th-Street-Ct-E-98371/home/23045269,NWMLS as Distributed by MLS Grid,2456280,N,Y,47.2221679,-122.3093911
MLS Listing,,Single Family Residential,10957 188th St E,Puyallup,WA,98374,490000,3,2.5,Lipoma Firs,1577,2562,2022,3,311,49,Active,November-23-2025 10:00 AM,November-23-2025 12:00 PM,https://www.redfin.com/WA/Puyallup/10957-188th-St-E-98374/home/179834348,NWMLS as Distributed by MLS Grid,2455963,N,Y,47.0860847,-122.2815896
MLS Listing,,Single Family Residential,35718 59th Avenue Ct E,Eatonville,WA,98328,949900,4,2.5,Eatonville,2984,92347,2001,3,318,,Active,,,https://www.redfin.com/WA/Eatonville/35718-59th-Avenue-Ct-E-98328/home/2647606,NWMLS as Distributed by MLS Grid,2455649,N,Y,46.9312767,-122.3516218
MLS Listing,,Single Family Residential,8129 152nd Street Ct E,Puyallup,WA,98375,615000,4,2.5,Puyallup,2578,4475,2014,3,239,10,Active,November-23-2025 10:00 AM,November-23-2025 12:00 PM,https://www.redfin.com/WA/Puyallup/8129-152nd-Street-Ct-E-98375/home/69363707,NWMLS as Distributed by MLS Grid,2446427,N,Y,47.1181596,-122.3210062
MLS Listing,,Mobile/Manufactured Home,16708 27th Street Ct E,Lake Tapps,WA,98391,439900,3,2.0,Dieringer,1188,15036,1986,3,370,,Active,,,https://www.redfin.com/WA/Lake-Tapps/16708-27th-Street-Ct-E-98391/home/2784648,NWMLS as Distributed by MLS Grid,2455991,N,Y,47.2320565,-122.2063416
MLS Listing,,Single Family Residential,611 184th Street Ct E #48,Spanaway,WA,98387,499950,3,2.5,Spanaway,1870,4000,2026,3,267,85,Active,November-23-2025 10:30 AM,November-23-2025 04:30 PM,https://www.redfin.com/WA/Spanaway/611-184th-Street-Ct-E-98387/unit-48/home/199220753,NWMLS as Distributed by MLS Grid,2456609,N,Y,47.0895655,-122.4228301
MLS Listing,,Single Family Residential,703 184th Street Ct E #47,Spanaway,WA,98387,589950,4,2.5,Spanaway,2755,4000,2026,3,214,85,Active,,,https://www.redfin.com/WA/Spanaway/703-184th-Street-Ct-E-98387/unit-47/home/199220025,NWMLS as Distributed by MLS Grid,2456603,N,Y,47.0895652,-122.4226774
MLS Listing,,Single Family Residential,16314 160th St NW,Gig Harbor,WA,98329,345500,3,2.0,Carney Lake,1780,217800,1977,3,194,,Active,,,https://www.redfin.com/WA/Gig-Harbor/16314-160th-St-NW-98329/home/2347091,NWMLS as Distributed by MLS Grid,2456539,N,Y,47.4028484,-122.7543645
MLS Listing,,Single Family Residential,749 S Davis St #104,Buckley,WA,98321,674990,3,2.0,Buckley,1950,6000,2025,3,346,92,Active,,,https://www.redfin.com/WA/Buckley/749-S-Davis-St-98321/unit-104/home/199218719,NWMLS as Distributed by MLS Grid,2456546,N,Y,47.1530404,-122.0236458
MLS Listing,,Multi-Family (2-4 Unit),12325 VALLEY Ave E,Puyallup,WA,98372,700000,4,2.0,NE Puyallup,1664,33977,1965,3,421,,Active,,,https://www.redfin.com/WA/Puyallup/12325-Valley-Ave-E-98372/home/199218347,NWMLS as Distributed by MLS Grid,2456282,N,Y,47.205536,-122.264354
MLS Listing,,Single Family Residential,15306 106th Ave E,Puyallup,WA,98374,759950,4,3.0,Puyallup,2394,6600,2025,3,317,80,Active,November-23-2025 12:00 PM,November-23-2025 04:00 PM,https://www.redfin.com/WA/Puyallup/15306-106th-Ave-E-98374/home/188329296,NWMLS as Distributed by MLS Grid,2456353,N,Y,47.1173232,-122.2876803
MLS Listing,,Single Family Residential,22609 41st Avenue Ct E,Spanaway,WA,98387,499950,3,2.0,Spanaway,1402,12681,1981,3,357,,Active,November-23-2025 01:00 PM,November-23-2025 03:00 PM,https://www.redfin.com/WA/Spanaway/22609-41st-Avenue-Ct-E-98387/home/2942966,NWMLS as Distributed by MLS Grid,2456054,N,Y,47.051428,-122.3743583
MLS Listing,,Single Family Residential,11422 184th Street Ct E,Puyallup,WA,98374,549998,4,2.5,Lipoma Firs,1984,4818,2006,3,277,40,Active,November-23-2025 02:00 PM,November-23-2025 04:00 PM,https://www.redfin.com/WA/Puyallup/11422-184th-Street-Ct-E-98374/home/3039620,NWMLS as Distributed by MLS Grid,2456168,N,Y,47.0894601,-122.2768988
MLS Listing,,Condo/Co-op,2440 S Steele St #211,Tacoma,WA,98405,499950,3,2.0,Central Tacoma,1565,1334,2004,3,319,430,Active,,,https://www.redfin.com/WA/Tacoma/2440-S-Steele-St-98405/unit-211/home/3031225,NWMLS as Distributed by MLS Grid,2455907,N,Y,47.2370445,-122.4681156
MLS Listing,,Single Family Residential,4121 52nd St NE,Tacoma,WA,98422,775000,4,2.5,Browns Point,2249,11569,1994,3,345,17,Active,November-23-2025 01:00 PM,November-23-2025 03:00 PM,https://www.redfin.com/WA/Tacoma/4121-52nd-St-NE-98422/home/2861050,NWMLS as Distributed by MLS Grid,2455451,N,Y,47.3017235,-122.3923909
MLS Listing,,Single Family Residential,18436 Village Pkwy E,Bonney Lake,WA,98391,629950,3,2.5,Tehaleh,2162,5000,2015,3,291,88,Active,,,https://www.redfin.com/WA/Bonney-Lake/18436-Village-Pkwy-E-98391/home/69367031,NWMLS as Distributed by MLS Grid,2456102,N,Y,47.1284807,-122.1839418
MLS Listing,,Single Family Residential,12902 194th Avenue Ct E,Bonney Lake,WA,98391,925000,5,3.0,Cedar Ridge,3311,12457,2006,3,279,42,Active,,,https://www.redfin.com/WA/Bonney-Lake/12902-194th-Avenue-Ct-E-98391/home/3038459,NWMLS as Distributed by MLS Grid,2453810,N,Y,47.139849,-122.1717272
MLS Listing,,Single Family Residential,7307 108th St NW,Gig Harbor,WA,98332,775000,3,3.0,North Rosedale,1984,54000,1970,3,391,,Active,November-23-2025 10:30 AM,November-23-2025 12:30 PM,https://www.redfin.com/WA/Gig-Harbor/7307-108th-St-NW-98332/home/2418638,NWMLS as Distributed by MLS Grid,2453115,N,Y,47.357426,-122.6359303
MLS Listing,,Single Family Residential,15321 77th Avenue Ct E,Puyallup,WA,98375,529950,5,3.0,Puyallup,1872,7301,1996,3,283,46,Active,,,https://www.redfin.com/WA/Puyallup/15321-77th-Avenue-Ct-E-98375/home/2928266,NWMLS as Distributed by MLS Grid,2455580,N,Y,47.1170213,-122.3257579
MLS Listing,,Single Family Residential,709 Chris David Dr,Steilacoom,WA,98388,1399900,3,2.5,Steilacoom,3148,13837,2026,3,445,75,Active,,,https://www.redfin.com/WA/Unknown/709-Chris-David-Dr-Unknown/home/194019802,NWMLS as Distributed by MLS Grid,2456515,N,Y,47.159917,-122.603475
MLS Listing,,Single Family Residential,1736 E 39th St,Tacoma,WA,98404,420000,3,1.0,Tacoma,1130,2922,2005,3,372,105,Active,November-23-2025 10:00 AM,November-23-2025 12:00 PM,https://www.redfin.com/WA/Tacoma/1736-E-39th-St-98404/home/3042696,NWMLS as Distributed by MLS Grid,2455622,N,Y,47.2213805,-122.4050425
MLS Listing,,Single Family Residential,1517 126th Ave E,Edgewood,WA,98372,750000,4,3.0,Edgewood,3656,16117,1971,3,205,,Active,November-23-2025 11:00 AM,November-23-2025 03:00 PM,https://www.redfin.com/WA/Edgewood/1517-126th-Ave-E-98372/home/2670428,NWMLS as Distributed by MLS Grid,2455175,N,Y,47.2432941,-122.260403
MLS Listing,,Single Family Residential,11409 Interlaaken Dr SW,Lakewood,WA,98498,1275000,3,2.5,Lakewood,2850,13200,2026,3,447,,Active,,,https://www.redfin.com/WA/Lakewood/11409-Interlaaken-Dr-SW-98498/home/199214990,NWMLS as Distributed by MLS Grid,2455636,N,Y,47.1534953,-122.541815
MLS Listing,,Mobile/Manufactured Home,11401 202nd Ave E,Bonney Lake,WA,98391,390000,3,2.0,Rhododendron,960,9070,1982,3,406,13,Active,,,https://www.redfin.com/WA/Bonney-Lake/11401-202nd-Ave-E-98391/home/2958759,NWMLS as Distributed by MLS Grid,2455951,N,Y,47.1524889,-122.1603968
MLS Listing,,Single Family Residential,15520 85th Ave E,Puyallup,WA,98375,550000,4,2.5,Puyallup,2094,5283,2007,3,263,29,Active,,,https://www.redfin.com/WA/Puyallup/15520-85th-Ave-E-98375/home/16889346,NWMLS as Distributed by MLS Grid,2455868,N,Y,47.1152378,-122.3158298
MLS Listing,,Single Family Residential,5318 Galleon Dr NE,Tacoma,WA,98422,690000,4,2.5,Harbor Ridge,2412,10330,1990,3,286,45,Active,,,https://www.redfin.com/WA/Tacoma/5318-Galleon-Dr-NE-98422/home/2829069,NWMLS as Distributed by MLS Grid,2455548,N,Y,47.3050382,-122.4124419
MLS Listing,,Mobile/Manufactured Home,9821 Dechaux Rd E,Edgewood,WA,98371,629999,3,1.5,Edgewood,1708,19602,1992,3,369,,Active,November-23-2025 12:00 AM,November-23-2025 02:30 PM,https://www.redfin.com/WA/Edgewood/9821-Dechaux-Rd-E-98371/home/2676564,NWMLS as Distributed by MLS Grid,2456009,N,Y,47.2145175,-122.298269
MLS Listing,,Single Family Residential,723 S Davis St #103,Buckley,WA,98321,749990,4,2.5,Buckley,2704,6013,2025,3,277,92,Active,November-23-2025 11:00 AM,November-23-2025 04:00 PM,https://www.redfin.com/WA/Buckley/723-S-Davis-St-98321/unit-103/home/195263840,NWMLS as Distributed by MLS Grid,2456407,N,Y,47.1532145,-122.0236528
MLS Listing,,Mobile/Manufactured Home,4007 147th Street Ct NW,Gig Harbor,WA,98332,399950,3,2.0,Peacock Hill,1860,,1991,3,215,,Active,,,https://www.redfin.com/WA/Gig-Harbor/4007-147th-St-Ct-NW-98332/home/179777918,NWMLS as Distributed by MLS Grid,2454393,N,Y,47.3923848,-122.5922068
MLS Listing,,Mobile/Manufactured Home,15809 56th St E #25,Sumner,WA,98390,35000,3,1.0,Downtown Sumner,960,,1975,3,36,,Active,,,https://www.redfin.com/WA/Sumner/15809-56th-St-E-98390/unit-25/home/3029595,NWMLS as Distributed by MLS Grid,2456483,N,Y,47.2067771,-122.2183957
MLS Listing,,Single Family Residential,8419 109th St SW,Lakewood,WA,98498,899999,7,4.5,Lakewood,2044,12600,1961,3,440,,Active,,,https://www.redfin.com/WA/Lakewood/8419-109th-St-SW-98498/home/2821179,NWMLS as Distributed by MLS Grid,2456209,N,Y,47.1583154,-122.5501615
MLS Listing,,Single Family Residential,7235 S monroe St,Tacoma,WA,98409,395000,2,1.0,Manitou,899,10454,1941,3,439,,Active,,,https://www.redfin.com/WA/Tacoma/7235-S-Monroe-St-98409/home/2475238,NWMLS as Distributed by MLS Grid,2454790,N,Y,47.1912934,-122.4913849
MLS Listing,,Mobile/Manufactured Home,14306 Greenbelt Dr E,Bonney Lake,WA,98391,450000,3,2.0,Prairie Ridge,1650,8470,1997,3,273,17,Active,,,https://www.redfin.com/WA/Bonney-Lake/14306-Greenbelt-Dr-E-98391/home/2949904,NWMLS as Distributed by MLS Grid,2456374,N,Y,47.1263511,-122.1413296
MLS Listing,,Single Family Residential,,Roy,WA,98580,7500000,4,6.0,,10547,3667772,2003,3,711,,Active,,,https://www.redfin.com/WA/Roy/Undisclosed-address-98580/home/199201272,NWMLS as Distributed by MLS Grid,2444327,N,Y,47.005112,-122.54249
MLS Listing,,Single Family Residential,502 S 55th St,Tacoma,WA,98408,325000,4,1.0,South Tacoma,1280,5640,1920,3,254,,Active,,,https://www.redfin.com/WA/Tacoma/502-S-55th-St-98408/home/2827641,NWMLS as Distributed by MLS Grid,2455116,N,Y,47.2071025,-122.4383575
MLS Listing,,Single Family Residential,1028 N Oakes St,Tacoma,WA,98406,688800,4,2.0,North Tacoma,2470,5000,1922,3,279,,Active,November-23-2025 12:00 PM,November-23-2025 03:00 PM,https://www.redfin.com/WA/Tacoma/1028-N-Oakes-St-98406/home/2743822,NWMLS as Distributed by MLS Grid,2455730,N,Y,47.2595447,-122.4719326
MLS Listing,,Single Family Residential,1507 Weatherswood Dr NW,Gig Harbor,WA,98335,1795000,2,2.5,The Narrows,2517,43900,1976,4,713,,Active,November-23-2025 11:00 AM,November-23-2025 01:00 PM,https://www.redfin.com/WA/Gig-Harbor/1507-Weatherswood-Dr-NW-98335/home/2988646,NWMLS as Distributed by MLS Grid,2456460,N,Y,47.270808,-122.561259
MLS Listing,,Single Family Residential,1001 8th Ave NW,Puyallup,WA,98371,1350000,9,3.0,Nw Puyallup,2800,7747,2003,4,482,,Active,,,https://www.redfin.com/WA/Puyallup/1001-8th-Ave-NW-98371/home/2823646,NWMLS as Distributed by MLS Grid,2456445,N,Y,47.1983519,-122.3069986
MLS Listing,,Mobile/Manufactured Home,20001 69th Avenue Ct E,Spanaway,WA,98387,449450,3,2.0,Spanaway,1387,8736,2025,4,324,17,Active,,,https://www.redfin.com/WA/Spanaway/20001-69th-Avenue-Ct-E-98387/home/3008629,NWMLS as Distributed by MLS Grid,2456429,N,Y,47.0751162,-122.3371051
MLS Listing,,Single Family Residential,17821 24th Avenue Ct E,Tacoma,WA,98445,499950,3,2.5,Bethel,1822,5789,2003,4,274,17,Active,,,https://www.redfin.com/WA/Tacoma/17821-24th-Avenue-Ct-E-98445/home/3026377,NWMLS as Distributed by MLS Grid,2425940,N,Y,47.0943661,-122.3967429
MLS Listing,,Single Family Residential,13308 108th Ave E,Puyallup,WA,98374,585000,4,2.5,South Hill,2189,4792,2001,4,267,13,Active,November-23-2025 12:00 PM,November-23-2025 02:00 PM,https://www.redfin.com/WA/Puyallup/13308-108th-Ave-E-98374/home/3000401,NWMLS as Distributed by MLS Grid,2453690,N,Y,47.1353726,-122.2858987
MLS Listing,,Single Family Residential,2702 60th St NW,Gig Harbor,WA,98335,1793000,5,4.5,Shore Acres,4853,11707,2005,4,369,207,Active,November-23-2025 12:00 PM,November-23-2025 02:00 PM,https://www.redfin.com/WA/Gig-Harbor/2702-60th-St-NW-98335/home/3028221,NWMLS as Distributed by MLS Grid,2456212,N,Y,47.3119107,-122.574967
MLS Listing,,Townhouse,18219 58th Street Ct E,Lake Tapps,WA,98391,514950,3,3.0,Lake Tapps,2072,12213,2001,4,249,300,Active,November-23-2025 11:00 AM,November-23-2025 01:00 PM,https://www.redfin.com/WA/Lake-Tapps/18219-58th-Street-Ct-E-98391/home/3002187,NWMLS as Distributed by MLS Grid,2455887,N,Y,47.2047331,-122.1863571
MLS Listing,,Mobile/Manufactured Home,15302 122nd Avenue Ct E #4,Puyallup,WA,98374,170000,2,1.5,Puyallup,1188,,2007,4,143,,Active,,,https://www.redfin.com/WA/Puyallup/15302-122nd-Avenue-Ct-E-98374/unit-4/home/199171611,NWMLS as Distributed by MLS Grid,2454565,N,Y,47.1162337,-122.2662771
MLS Listing,,Condo/Co-op,7400 Stinson Ave #145,Gig Harbor,WA,98335,525000,2,2.0,In Town,1292,,1975,4,406,556,Active,,,https://www.redfin.com/WA/Gig-Harbor/7400-Stinson-Ave-98335/unit-145/home/2938098,NWMLS as Distributed by MLS Grid,2456228,N,Y,47.325669,-122.590998
MLS Listing,,Single Family Residential,7656 Pacific Ave,Tacoma,WA,98408,849999,7,3.0,Tacoma,4446,11500,1926,4,191,,Active,,,https://www.redfin.com/WA/Tacoma/7656-Pacific-Ave-98408/home/2967237,NWMLS as Distributed by MLS Grid,2456304,N,Y,47.1862185,-122.4344385
MLS Listing,,Single Family Residential,2700 83rd Avenue Ct E,Puyallup,WA,98371,1059000,5,3.5,Edgewood,3632,7250,2018,4,292,85,Active,November-23-2025 01:00 PM,November-23-2025 03:00 PM,https://www.redfin.com/WA/Puyallup/2700-83rd-Avenue-Ct-E-98371/home/112479785,NWMLS as Distributed by MLS Grid,2455788,N,Y,47.23313,-122.3190717
MLS Listing,,Single Family Residential,19916 119th Avenue Ct E,Graham,WA,98338,580000,3,2.0,Graham,1510,54450,1997,4,384,,Active,,,https://www.redfin.com/WA/Graham/19916-119th-Avenue-Ct-E-98338/home/2648756,NWMLS as Distributed by MLS Grid,2453072,N,Y,47.0757638,-122.2721559
MLS Listing,,Mobile/Manufactured Home,10302 Lakeview Ave SW #42,Lakewood,WA,98499,90000,3,1.0,Lakeview,862,,1989,4,104,,Active,,,https://www.redfin.com/WA/Lakewood/10302-Lakeview-Ave-SW-98499/unit-42/home/3019246,NWMLS as Distributed by MLS Grid,2455778,N,Y,47.163502,-122.496127
MLS Listing,,Single Family Residential,18945 112th Avenue Ct E,Puyallup,WA,98374,559000,4,2.5,Lipoma Firs,2224,4635,2019,4,251,15,Active,,,https://www.redfin.com/WA/Puyallup/18945-112th-Avenue-Ct-E-98374/home/167453671,NWMLS as Distributed by MLS Grid,2456002,N,Y,47.0840019,-122.2734258
MLS Listing,,Single Family Residential,3627 180 St E,Tacoma,WA,98446,529000,3,2.5,Frederickson,1560,6875,2002,4,339,29,Active,,,https://www.redfin.com/WA/Tacoma/3627-180th-St-E-98446/home/2999030,NWMLS as Distributed by MLS Grid,2455944,N,Y,47.0938604,-122.3799922
MLS Listing,,Single Family Residential,22 Loch Ln SW,Lakewood,WA,98499,1725000,4,3.0,Gravelly Lake,5388,39000,1976,4,320,,Active,,,https://www.redfin.com/WA/Lakewood/22-Loch-Ln-SW-98499/home/2901773,NWMLS as Distributed by MLS Grid,2452045,N,Y,47.1427201,-122.527597
MLS Listing,,Single Family Residential,2311 202nd Ave SW,Lakebay,WA,98349,699900,3,2.5,Key Peninsula South,3206,108900,2007,4,218,25,Active,,,https://www.redfin.com/WA/Lakebay/2311-202nd-Ave-SW-98349/home/2718056,NWMLS as Distributed by MLS Grid,2456063,N,Y,47.2360715,-122.8060778
MLS Listing,,Single Family Residential,5301 138th St E,Tacoma,WA,98446,479900,3,2.0,Tacoma,1604,12600,1960,4,299,,Active,November-23-2025 11:00 AM,November-23-2025 02:00 PM,https://www.redfin.com/WA/Tacoma/5301-138th-St-E-98446/home/2748993,NWMLS as Distributed by MLS Grid,2456110,N,Y,47.1306054,-122.3584933
MLS Listing,,Condo/Co-op,10007 186th St E #234,Puyallup,WA,98375,320000,2,2.0,Puyallup,1019,2518,2004,4,314,290,Active,,,https://www.redfin.com/WA/Puyallup/10007-186th-St-E-98375/unit-234/home/3033280,NWMLS as Distributed by MLS Grid,2456208,N,Y,47.0871449,-122.2962542
MLS Listing,,Single Family Residential,8902 45th St W,Tacoma,WA,98466,735000,3,2.5,University Place,1674,8603,1974,4,439,86,Active,,,https://www.redfin.com/WA/Tacoma/8902-45th-St-W-98466/home/2730115,NWMLS as Distributed by MLS Grid,2455988,N,Y,47.2166022,-122.5555608
MLS Listing,,Single Family Residential,914 Alameda Ave,Fircrest,WA,98466,687500,5,2.5,Fircrest,3357,8850,1959,4,205,,Active,November-23-2025 11:00 AM,November-23-2025 01:00 PM,https://www.redfin.com/WA/Fircrest/914-Alameda-Ave-98466/home/2796369,NWMLS as Distributed by MLS Grid,2456108,N,Y,47.2294344,-122.5160641
MLS Listing,,Single Family Residential,3320 N Whitman St,Tacoma,WA,98407,675000,3,3.0,North Tacoma,1736,7793,1975,4,389,,Active,November-23-2025 02:00 PM,November-23-2025 04:00 PM,https://www.redfin.com/WA/Tacoma/3320-N-Whitman-St-98407/home/2923328,NWMLS as Distributed by MLS Grid,2455695,N,Y,47.2779816,-122.5220692
MLS Listing,,Single Family Residential,5509 204th Street Ct E,Spanaway,WA,98387,450000,3,2.0,Bethel,1226,11872,1989,4,367,,Active,,,https://www.redfin.com/WA/Spanaway/5509-204th-Street-Ct-E-98387/home/2819327,NWMLS as Distributed by MLS Grid,2456122,N,Y,47.0708054,-122.3556916
MLS Listing,,Townhouse,1209 E 53rd St,Tacoma,WA,98404,399900,3,2.0,Swan Creek,1190,2172,2024,4,336,229,Active,,,https://www.redfin.com/WA/Tacoma/1209-E-53rd-St-98404/home/188326786,NWMLS as Distributed by MLS Grid,2439736,N,Y,47.2091378,-122.4129422
MLS Listing,,Single Family Residential,12016 264th St E,Graham,WA,98338,850000,3,3.5,Graham,3266,44867,2020,4,260,,Active,,,https://www.redfin.com/WA/Graham/12016-264th-St-E-98338/home/2658813,NWMLS as Distributed by MLS Grid,2455832,N,Y,47.0161284,-122.2713732
MLS Listing,,Condo/Co-op,3803 17th St SW #106,Puyallup,WA,98373,191000,2,2.0,Puyallup,1390,,2024,4,137,2572,Active,November-23-2025 01:00 PM,November-23-2025 03:00 PM,https://www.redfin.com/WA/Puyallup/3803-17th-St-SW-98373/unit-106/home/194116090,NWMLS as Distributed by MLS Grid,2455463,N,Y,47.1557751,-122.3144483
MLS Listing,,Mobile/Manufactured Home,19907 68th Ave E,Spanaway,WA,98387,410000,3,2.0,Frederickson,1292,8450,1980,4,317,23,Active,,,https://www.redfin.com/WA/Spanaway/19907-68th-Ave-E-98387/home/2795589,NWMLS as Distributed by MLS Grid,2455831,N,Y,47.0757105,-122.3385765
MLS Listing,,Single Family Residential,304 Varner Ave SE,Orting,WA,98360,489900,3,1.0,In Town,1450,3300,1930,4,338,,Active,,,https://www.redfin.com/WA/Orting/304-Varner-Ave-SE-98360/home/18605375,NWMLS as Distributed by MLS Grid,2456115,N,Y,47.0967765,-122.1998007
MLS Listing,,Single Family Residential,21502 148th St E,Bonney Lake,WA,98391,509000,3,2.0,Prairie Ridge,1355,8490,2006,4,376,17,Active,,,https://www.redfin.com/WA/Bonney-Lake/21502-148th-St-E-98391/home/2949764,NWMLS as Distributed by MLS Grid,2454813,N,Y,47.1221253,-122.1444283
MLS Listing,,Single Family Residential,18306 14th Street Ct E,Lake Tapps,WA,98391,1175000,3,3.5,Tacoma Pt./Evergreen Pt.,3956,25971,1992,4,297,,Active,November-23-2025 02:00 PM,November-23-2025 04:00 PM,https://www.redfin.com/WA/Lake-Tapps/18306-14th-Street-Ct-E-98391/home/2894495,NWMLS as Distributed by MLS Grid,2456029,N,Y,47.2437811,-122.1860759
MLS Listing,,Single Family Residential,62315 Mountain Beaver Way E,Enumclaw,WA,98022,2900000,3,3.0,Crystal,3608,24000,2025,5,804,27,Active,,,https://www.redfin.com/WA/Enumclaw/62315-Mountain-Beaver-Way-E-98022/home/22776572,NWMLS as Distributed by MLS Grid,2456012,N,Y,47.1066595,-121.6036003
MLS Listing,,Mobile/Manufactured Home,11802 199th Ave E,Bonney Lake,WA,98391,474950,3,2.0,Rhododendron,1176,9530,2025,5,404,13,Active,,,https://www.redfin.com/WA/Bonney-Lake/11802-199th-Ave-E-98391/home/2958488,NWMLS as Distributed by MLS Grid,2455961,N,Y,47.1496151,-122.1659141
MLS Listing,,Vacant Land,803 112th St E,Parkland,WA,98445,538000,,,Parkland,,207900,,5,,,Active,,,https://www.redfin.com/WA/Parkland/803-112th-St-E-98445/home/191184793,NWMLS as Distributed by MLS Grid,2456039,N,Y,47.1561299,-122.4202055
MLS Listing,,Mobile/Manufactured Home,36819 Eatonville Cutoff Rd E,Eatonville,WA,98328,449950,3,2.0,Eatonville,1296,119354,1999,5,347,,Active,,,https://www.redfin.com/WA/Eatonville/36819-Eatonville-Cutoff-Rd-E-98328/home/2647804,NWMLS as Distributed by MLS Grid,2455508,N,Y,46.9217318,-122.3256578
MLS Listing,,Vacant Land,41411 E 109th Avenue Ct E,Eatonville,WA,98328,199900,,,Eatonville,,120661,,5,,20,Active,,,https://www.redfin.com/WA/Eatonville/41411-109th-Avenue-Ct-E-98328/home/2637859,NWMLS as Distributed by MLS Grid,2456017,N,Y,46.8786761,-122.2924394
MLS Listing,,Single Family Residential,18439 7th Avenue Ct E #37,Spanaway,WA,98387,544950,4,2.5,Spanaway,2330,4088,2026,5,234,85,Active,November-23-2025 10:30 AM,November-23-2025 04:30 PM,https://www.redfin.com/WA/Spanaway/18439-7th-Avenue-Ct-E-98387/unit-37/home/199153512,NWMLS as Distributed by MLS Grid,2455977,N,Y,47.0891595,-122.4218242
MLS Listing,,Single Family Residential,461 184th Street Ct E #54,Spanaway,WA,98387,585535,3,2.5,Spanaway,2070,4000,2026,5,283,85,Active,November-23-2025 10:30 AM,November-23-2025 04:30 PM,https://www.redfin.com/WA/Spanaway/461-184th-Street-Ct-E-98387/unit-54/home/199153279,NWMLS as Distributed by MLS Grid,2455924,N,Y,47.0895707,-122.4238049
MLS Listing,,Single Family Residential,12619 136th St E,Puyallup,WA,98374,569950,4,1.5,South Hill,1656,11113,1977,5,344,,Active,,,https://www.redfin.com/WA/Puyallup/12619-136th-St-E-98374/home/2973243,NWMLS as Distributed by MLS Grid,2454704,N,Y,47.1329332,-122.2595673
MLS Listing,,Single Family Residential,7715 74th Street Ct NW,Gig Harbor,WA,98335,1389000,3,3.5,Rosedale,3432,15806,2020,5,405,142,Active,November-23-2025 12:00 PM,November-23-2025 03:00 PM,https://www.redfin.com/WA/Gig-Harbor/7715-74th-Street-Ct-NW-98335/home/22786303,NWMLS as Distributed by MLS Grid,2455902,N,Y,47.3249489,-122.6419671
MLS Listing,,Single Family Residential,3628 S Sheridan Ave,Tacoma,WA,98418,485000,3,2.0,Lincoln,1312,5720,1924,5,370,,Active,,,https://www.redfin.com/WA/Tacoma/3628-S-Sheridan-Ave-98418/home/2978072,NWMLS as Distributed by MLS Grid,2454768,N,Y,47.2253453,-122.4525335
MLS Listing,,Vacant Land,24124 94th Ave E,Graham,WA,98338,250000,,,Graham,,151589,,5,,,Active,,,https://www.redfin.com/WA/Graham/24124-94th-Ave-E-98338/home/23424412,NWMLS as Distributed by MLS Grid,2455615,N,Y,47.0372196,-122.3069205
MLS Listing,,Single Family Residential,20402 154th St E #4,Bonney Lake,WA,98391,784900,4,3.0,Tehaleh,2725,5360,2025,5,288,88,Active,November-23-2025 11:00 AM,November-23-2025 04:00 PM,https://www.redfin.com/WA/Bonney-Lake/20402-154th-St-E-98391/unit-4/home/195958826,NWMLS as Distributed by MLS Grid,2455877,N,Y,47.1159578,-122.1608243
